cusip,year,ikn,qn
501044,1980,0.24109323,-0.54832469
501044,1981,0.22207613,-0.38383628
501044,1982,0.25888521,-0.43897755
501044,1983,0.23574214,0.08446811
501044,1984,0.18585498,0.94265676
501044,1985,0.26503531,0.96574412
539821,1951,0.34650809,-0.74566448
539821,1952,0.23963014,-0.77420427
539821,1953,0.21447254,-0.7578406
539821,1954,0.23169,-0.1121161
539821,1955,0.36105698,3.97982548
539821,1956,0.36110449,2.74609639
539821,1957,0.25448335,2.28327022
539821,1958,0.19581853,-0.24335421
539821,1959,0.24057701,2.0404287
539821,1960,0.18883719,2.76546311
539821,1961,0.23489328,2.07788514
539821,1962,0.24495838,4.52816393
539821,1963,0.21179787,4.42414237
539821,1964,0.21457581,2.51359686
539821,1965,0.22702099,2.17732114
539821,1966,0.34222842,4.5159716
539821,1967,0.27696662,4.02459413
539821,1968,0.29525371,2.12864152
539821,1969,0.29597707,1.14550155
539821,1970,0.14786335,-0.84183468
539821,1971,0.04271918,-0.75760901
539821,1972,0.05412183,-0.96747818
539821,1973,0.14763334,-1.21946817
539821,1974,0.05402371,-1.57925818
539821,1975,0.08398616,0.0357232
539821,1976,0.07016109,1.88180475
539821,1977,0.10529296,1.3202803
539821,1978,0.10753814,0.92062072
539821,1979,0.22173605,0.27648185
539821,1980,0.20803544,0.56658178
539821,1981,0.22777223,0.22467466
539821,1982,0.2059993,0.45559746
539821,1983,0.23264675,1.26076184
539821,1984,0.25531088,2.59669758
539821,1985,0.29209873,2.40857539
542290,1951,0.23427447,-0.26365924
542290,1952,0.123505,-0.34769446
542290,1953,0.07994121,-0.3598443
542290,1954,0.03760135,-0.38838211
542290,1955,0.1599743,1.30862046
542290,1956,0.29352475,1.84351262
542290,1957,0.2285873,1.90549546
542290,1958,0.02678954,0.70546925
542290,1959,0.02352775,1.4008858
542290,1960,0.04941979,0.73496702
542290,1961,0.03758364,-0.05969359
542290,1962,0.03729645,0.34383729
542290,1963,0.03760305,-0.13030368
542290,1964,0.04756209,-0.13915852
542290,1965,0.09974267,-0.12781833
542290,1966,0.12866225,-0.23846236
542290,1967,0.1591662,-0.66016344
542290,1968,0.15491218,-0.3753534
542290,1969,0.12178147,0.13920581
542290,1970,0.09452496,-0.316208
542290,1971,0.09039544,0.04205341
542290,1972,0.10237723,0.01967563
542290,1973,0.10807861,-0.21274659
542290,1974,0.11746965,-0.72039761
542290,1975,0.07073941,-1.33039143
542290,1976,0.08047088,-1.04083489
542290,1977,0.07886707,-0.73018024
542290,1978,0.10433246,-0.77240753
542290,1979,0.16794518,-0.83014138
542290,1980,0.26141864,-0.89956513
542290,1981,0.08715216,-0.79925917
542290,1982,0.21451957,-1.01094839
542290,1983,0.03006006,-0.81828042
542290,1984,0.02845514,-0.82588694
542290,1985,0.02336545,-0.93338132
549577,1951,0.21330283,0.03111158
549577,1952,0.04737532,-0.28918326
549577,1953,0.09822588,0.16762265
549577,1954,0.14932813,0.31708904
549577,1955,0.20867863,2.48914953
549577,1956,0.22097819,3.94109098
549577,1957,0.29112543,4.72408459
549577,1958,0.29599181,4.29392472
549577,1959,0.39776145,8.87407742
549577,1960,0.35763374,8.60029783
549577,1961,0.31898896,5.04416739
549577,1962,0.32745394,3.91108065
549577,1963,0.20953678,2.59429785
549577,1964,0.29555121,3.32394661
549577,1965,0.29273496,5.71388619
549577,1966,0.27620679,6.94022316
549577,1967,0.3700287,5.18618207
549577,1968,0.4453161,9.40245841
549577,1969,0.38646247,10.47842999
549577,1970,0.30402163,9.48176042
549577,1971,0.25746224,8.42223811
549577,1972,0.281259,9.28420586
549577,1973,0.21079314,5.82631402
549577,1974,0.19588834,3.83857288
549577,1975,0.18635988,1.68228332
549577,1976,0.21419453,4.40677385
549577,1977,0.21295064,3.3237416
549577,1978,0.31530266,2.74393272
549577,1979,0.28374602,3.03501875
549577,1980,0.30276673,2.28179197
549577,1981,0.22412687,1.45585172
549577,1982,0.14462633,0.75745344
549577,1983,0.16888966,1.06191126
549577,1984,0.2454738,1.10510769
549577,1985,0.30130005,0.82826745
549866,1951,0.12720872,-2.12733644
549866,1952,0.21360268,-1.67437941
549866,1953,0.15772888,-1.57190062
549866,1954,0.11824291,-1.5916878
549866,1955,0.02475726,-1.33296754
549866,1956,0.07065079,-1.67377475
549866,1957,0.15464768,1.61839633
549866,1958,0.55233647,1.17895343
549866,1959,0.12575276,0.88506304
549866,1960,0.02620008,1.29942303
549866,1961,0.03005603,-0.1922906
549866,1962,0.13153993,0.3003137
549866,1963,0.03593436,-0.80827481
549866,1964,0.073097,-0.91915234
549866,1965,0.25007202,-0.32038724
549866,1966,0.05230477,2.65737207
549866,1967,0.22908826,0.32999856
549866,1968,0.05595683,0.49652525
549866,1969,0.07173476,-0.02081678
549866,1970,0.15953023,-1.01162404
549866,1971,0.03704491,-0.95420411
549866,1972,0.09023325,-1.33585905
549866,1973,0.1815838,-0.60286213
549866,1974,0.11819669,-0.50053843
549866,1975,0.11849267,-1.21603974
549866,1976,0.11601133,-1.33024736
549866,1977,0.09605842,-1.21149974
549866,1978,0.11748983,-1.25177541
549866,1979,0.16437812,-1.20126461
549866,1980,0.05887389,-1.26285853
549866,1981,0.04214034,-1.25671105
549866,1982,0.06233184,-1.35766406
549866,1983,0.03788877,-0.82381249
549866,1984,0.07709313,-0.71015677
549866,1985,0.08837762,-0.83091054
556139,1951,0.04725297,-1.06416674
556139,1952,0.06164791,-1.45987103
556139,1953,0.04949754,-1.78851774
556139,1954,0.09284599,-1.94405989
556139,1955,0.09945537,-1.54687935
556139,1956,0.20337039,-1.77797999
556139,1957,0.16683504,-1.71980425
556139,1958,0.06738305,-1.76140175
556139,1959,0.07690084,-1.52952659
556139,1960,0.08180967,-1.41897811
556139,1961,0.11202453,-1.24153027
556139,1962,0.18668188,-0.3659268
556139,1963,0.16385007,-0.75000565
556139,1964,0.13840661,-0.10051329
556139,1965,0.14277769,-0.07055093
556139,1966,0.13406064,0.24971163
556139,1967,0.16285966,-0.30699748
556139,1968,0.1325947,0.70495142
556139,1969,0.1298998,0.61458538
556139,1970,0.13275967,0.13592018
556139,1971,0.10740401,0.06581156
556139,1972,0.07261888,0.69606517
556139,1973,0.09483785,0.43911011
556139,1974,0.10381222,-0.97953663
556139,1975,0.09961293,-1.30234967
556139,1976,0.12059735,-0.78822917
556139,1977,0.07410585,-0.58329785
556139,1978,0.10353223,-0.62538015
556139,1979,0.11523791,-0.87279024
556139,1980,0.12445862,-0.33277265
556139,1981,0.13261201,-0.34496016
556139,1982,0.07507463,-0.24075531
556139,1983,0.1203733,1.48082736
556139,1984,0.18004405,2.10191143
556139,1985,0.18416088,0.87265273
562876,1951,0.14980932,-4.49205528
562876,1952,0.26055007,-4.63785333
562876,1953,0.03493905,-4.79865667
562876,1954,0.19669541,-5.04022398
562876,1955,0.0684836,-3.48190874
562876,1956,0.29038578,-3.76355051
562876,1957,0.05365848,-3.95226938
562876,1958,0.05802983,-5.3141664
562876,1959,0.08912981,-4.44113348
562876,1960,0.11945164,-3.89171395
562876,1961,0.09399941,-4.62679164
562876,1962,0.17798903,-1.07221225
562876,1963,0.21576317,-3.61025685
562876,1964,0.29393115,-2.20983009
562876,1965,0.1527948,-1.89342352
562876,1966,0.10808566,-0.62818254
562876,1967,0.27009442,-0.83103361
562876,1968,0.28910261,-1.29350803
562876,1969,0.27800875,5.80296607
562876,1970,0.26970446,0.39649109
562876,1971,0.13734261,-2.83850588
562876,1972,0.23012922,-0.99698713
562876,1973,0.24564466,-1.83775195
562876,1974,0.22925843,-4.47185377
562876,1975,0.08656983,-3.89067188
562876,1976,0.13650795,-3.5004433
562876,1977,0.1691245,-3.31527271
562876,1978,0.20531363,-3.52146664
562876,1979,0.1535594,-2.21514117
562876,1980,0.19395975,-1.98421123
562876,1981,0.24968413,-1.84247254
562876,1982,0.1370191,-1.2704394
562876,1983,0.15526732,-1.38261
562876,1984,0.29609732,0.22331082
562876,1985,0.16089278,-0.82326697
577778,1951,0.15417271,-0.16159903
577778,1952,0.03918663,-0.05043863
577778,1953,0.10862228,-0.01177481
577778,1954,0.12905784,-0.42365658
577778,1955,0.16299303,0.47919935
577778,1956,0.09166773,1.04534815
577778,1957,0.16535692,0.4353556
577778,1958,0.10378843,-0.34213787
577778,1959,0.12325564,0.71495453
577778,1960,0.18242786,0.20963969
577778,1961,0.08103211,-0.17249501
577778,1962,0.05976802,0.85420122
577778,1963,0.15575933,1.19739957
577778,1964,0.13328478,2.07665743
577778,1965,0.17307941,4.67820763
577778,1966,0.15397188,4.21650915
577778,1967,0.10771495,1.15696875
577778,1968,0.12704656,2.02486501
577778,1969,0.17183045,1.81464888
577778,1970,0.13219481,0.0505242
577778,1971,0.12884341,0.57010172
577778,1972,0.12198546,1.80057934
577778,1973,0.14682213,1.30950265
577778,1974,0.16037167,-0.58346972
577778,1975,0.11437689,-0.71495185
577778,1976,0.12252085,0.28448347
577778,1977,0.11781005,0.09444992
577778,1978,0.17047158,-0.37946383
577778,1979,0.12735911,-0.69033491
577778,1980,0.10901249,-0.64584781
577778,1981,0.10979796,-0.85096732
577778,1982,0.10568112,-1.01395868
577778,1983,0.11824007,-0.24358047
577778,1984,0.14251337,-0.18055134
577778,1985,0.23570257,-0.15444388
581238,1951,0.43195157,69.82638302
581238,1952,0.1868944,60.91350962
581238,1953,0.16240183,-18.28229058
581238,1954,0.14763809,-40.60176845
581238,1955,0.13331067,-42.13781356
581238,1956,0.20800733,-43.15363307
581238,1957,0.50787758,-68.86632427
581238,1958,0.27825539,0.44545199
581238,1959,0.25004822,18.12670359
581238,1960,0.22987945,11.84139517
581238,1961,0.16144684,4.04774549
581238,1962,0.26916797,16.35506659
581238,1963,0.10180728,5.64767947
581238,1964,0.0670028,8.18337699
581238,1965,0.033748,17.89244213
581238,1966,0.07957231,31.31140387
581238,1967,0.25725599,24.98091426
581238,1968,0.12072358,24.96138101
581238,1969,0.79783945,21.42111362
581238,1970,0.29232758,10.04977845
581238,1971,0.09401116,7.33748207
581238,1972,0.08607851,2.05143209
581238,1973,0.08901221,0.72942535
581238,1974,0.15409712,0.11342709
581238,1975,0.10706848,-1.84794711
581238,1976,0.12446252,-1.46271606
581238,1977,0.08688161,-1.85320722
581238,1978,0.00979675,-1.64815282
581238,1979,0.01165857,-1.62134437
581238,1980,0.05480115,-1.03705547
581238,1981,0.08430244,-1.44782299
581238,1982,0.02462751,-2.17146597
581238,1983,0.00954664,-1.90392198
581238,1984,0.00467186,-1.77799883
581238,1985,0.00801298,-1.9841955
582834,1951,0.13458836,-1.34251302
582834,1952,0.14052618,-1.44858184
582834,1953,0.10371341,-1.58696453
582834,1954,0.09990846,-1.4238128
582834,1955,0.12137596,-0.39565878
582834,1956,0.18483021,0.84147128
582834,1957,0.18181823,0.63922358
582834,1958,0.15111588,0.64213273
582834,1959,0.15659006,1.68191993
582834,1960,0.13365497,1.91492395
582834,1961,0.139233,0.70266321
582834,1962,0.12339351,1.44010012
582834,1963,0.10956206,0.67573729
582834,1964,0.14633477,0.98131739
582834,1965,0.20778349,0.8190958
582834,1966,0.17584877,0.61334925
582834,1967,0.13332427,-0.03085649
582834,1968,0.22819346,-0.37636562
582834,1969,0.19059919,-0.16388753
582834,1970,0.15818405,-0.40232663
582834,1971,0.22446149,-0.68504818
582834,1972,0.08831682,-0.54485335
582834,1973,0.1581895,-1.00076212
582834,1974,0.18558391,-0.8568314
582834,1975,0.08864174,-1.3064111
582834,1976,0.10027188,-1.13134781
582834,1977,0.10744978,-0.75287032
582834,1978,0.10528228,-0.67947362
582834,1979,0.1187187,-0.68430584
582834,1980,0.18978214,-0.7814765
582834,1981,0.1893082,-0.78428999
582834,1982,0.07740325,-0.85651696
582834,1983,0.05013668,-0.86424279
582834,1984,0.10298852,-0.28249433
582834,1985,0.16546401,-0.46854506
587533,1951,0.18082054,-1.21783309
587533,1952,0.08621194,-1.37247002
587533,1953,0.08252344,-1.43850158
587533,1954,0.15101377,-1.97346033
587533,1955,0.18964866,-1.01936472
587533,1956,0.29890563,-0.54247539
587533,1957,0.17095557,-0.83888648
587533,1958,0.15306235,-1.13466451
587533,1959,0.11708466,-0.10727024
587533,1960,0.0955022,-0.00488195
587533,1961,0.11032004,0.0945767
587533,1962,0.12654149,1.88461362
587533,1963,0.10626682,0.79854407
587533,1964,0.10016272,1.39065991
587533,1965,0.11930401,2.53674741
587533,1966,0.16450571,3.31638062
587533,1967,0.18517722,1.18042511
587533,1968,0.16832156,3.87749594
587533,1969,0.14417269,4.84511938
587533,1970,0.21834512,3.86402648
587533,1971,0.25390017,3.97843307
587533,1972,0.21018133,6.45801577
587533,1973,0.15857289,6.60011158
587533,1974,0.18838798,1.95814159
587533,1975,0.17668991,-0.15988443
587533,1976,0.21007408,1.27679716
587533,1977,0.20082662,0.22433166
587533,1978,0.19042861,-0.48355856
587533,1979,0.14336526,-0.8977172
587533,1980,0.11641171,-0.93589303
587533,1981,0.06858714,-1.3232099
587533,1982,0.1199151,-0.81966783
587533,1983,0.11797823,0.92607055
587533,1984,0.15330034,1.38180582
587533,1985,0.14712837,1.10824502
589331,1951,0.37120306,4.6082712
589331,1952,0.16081524,4.96306778
589331,1953,0.05712298,3.07696798
589331,1954,0.05135369,2.94837414
589331,1955,0.08576547,4.42653652
589331,1956,0.15338719,6.2247852
589331,1957,0.18857422,6.62035725
589331,1958,0.21333908,8.87420424
589331,1959,0.13547019,19.77155469
589331,1960,0.11714127,19.90771407
589331,1961,0.17625129,20.78942904
589331,1962,0.19147916,20.92618733
589331,1963,0.15104184,16.1597429
589331,1964,0.1244437,22.48250722
589331,1965,0.1997287,30.66627856
589331,1966,0.24699116,41.49423581
589331,1967,0.29075919,39.05522849
589331,1968,0.18891402,41.91336163
589331,1969,0.22708292,40.00135436
589331,1970,0.2788838,40.31854239
589331,1971,0.2280288,27.24284037
589331,1972,0.20855989,29.35624003
589331,1973,0.22677142,37.17392597
589331,1974,0.30457265,28.50694898
589331,1975,0.31940605,17.07239653
589331,1976,0.17496642,11.77153383
589331,1977,0.1781449,9.92803638
589331,1978,0.14211531,6.37467304
589331,1979,0.15350304,6.81867963
589331,1980,0.17860065,6.28098406
589331,1981,0.18973903,6.52959758
589331,1982,0.15664946,5.34798343
589331,1983,0.16099288,4.25700849
589331,1984,0.18016603,4.04295694
589331,1985,0.11997038,3.54471981
597715,1951,0.12338024,-1.55920733
597715,1952,0.12198851,-1.99671637
597715,1953,0.0742477,-1.81201553
597715,1954,0.06089813,-2.98097308
597715,1955,0.17572298,-2.4256372
597715,1956,0.19617173,-2.02747613
597715,1957,0.11414125,-2.298799
597715,1958,0.12041851,-2.22646618
597715,1959,0.08326993,-1.50475946
597715,1960,0.09688436,1.19609504
597715,1961,0.09317312,0.35025494
597715,1962,0.33735554,-0.70559218
597715,1963,0.29742079,-1.29928906
597715,1964,0.32298748,-0.0739122
597715,1965,0.25157628,1.39000118
597715,1966,0.307389,1.55786307
597715,1967,0.35802087,0.7717834
597715,1968,0.33512311,2.2660308
597715,1969,0.15090145,1.46033688
597715,1970,0.16293435,-0.71260248
597715,1971,0.07491029,-0.03259858
597715,1972,0.07796157,-1.02315188
597715,1973,0.09139904,-1.13461225
597715,1974,0.12486668,-1.93798822
597715,1975,0.13352622,-2.19420026
597715,1976,0.12992059,-1.56358088
597715,1977,0.12457422,-0.85948363
597715,1978,0.13628284,-0.71653006
597715,1979,0.24803201,-0.99710074
597715,1980,0.22893992,-0.2426699
597715,1981,0.10553096,-0.54942673
597715,1982,0.14037445,-1.09514001
597715,1983,0.08765981,-0.99731504
597715,1984,0.07581466,-0.85058825
597715,1985,0.07205686,-1.00327278
604059,1951,0.27737623,10.52392886
604059,1952,0.2192184,11.67800916
604059,1953,0.26820501,10.75607215
604059,1954,0.19185248,11.79470035
604059,1955,0.19826603,18.20573592
604059,1956,0.26856332,23.90734209
604059,1957,0.27488268,24.45860927
604059,1958,0.16308854,23.07434648
604059,1959,0.15381955,35.67264978
604059,1960,0.41861021,55.93744732
604059,1961,0.26502632,51.43402945
604059,1962,0.23207635,41.32146466
604059,1963,0.28188328,28.82812453
604059,1964,0.23210191,29.85293842
604059,1965,0.26156917,22.08173744
604059,1966,0.24859712,24.28597345
604059,1967,0.26851178,24.64527168
604059,1968,0.23448437,28.60849463
604059,1969,0.23305497,28.09760764
604059,1970,0.28246256,24.2305083
604059,1971,0.25314907,17.09247584
604059,1972,0.20750858,20.63054274
604059,1973,0.28467403,23.31826455
604059,1974,0.33774355,17.23601553
604059,1975,0.21902291,6.40152766
604059,1976,0.13603042,6.34534813
604059,1977,0.14494252,5.9073538
604059,1978,0.16338554,4.0465913
604059,1979,0.20664257,5.04646846
604059,1980,0.2066131,2.46172792
604059,1981,0.1923345,2.61599524
604059,1982,0.18776435,1.6658891
604059,1983,0.17312955,2.90053886
604059,1984,0.20871934,3.17674666
604059,1985,0.21536489,2.62888768
609150,1951,0.36384367,1.85930918
609150,1952,0.34363978,0.5157355
609150,1953,0.04979688,-0.66782267
609150,1954,0.09875679,-1.58022017
609150,1955,0.11748964,-0.73863358
609150,1956,0.20941645,-0.85379589
609150,1957,0.16439352,-0.86568062
609150,1958,0.05145087,-2.2780789
609150,1959,0.01802999,-1.69165223
609150,1960,0.01913438,-1.63785204
609150,1961,0,-2.68872758
609150,1962,0.08378606,-1.67590412
609150,1963,0.13819625,-1.92417491
609150,1964,0.13207081,-0.66348108
609150,1965,0.18462882,-0.9011062
609150,1966,0.21224109,0.20274681
609150,1967,0.25156076,-1.29912352
609150,1968,0.36120236,3.32518578
609150,1969,0.08941703,2.52500662
609150,1970,0.03828466,-1.14726361
609150,1971,0.00522604,-1.67765494
609150,1972,0.07542662,-1.70823121
609150,1973,0.05363329,-1.93020547
609150,1974,0.09581181,-2.46842194
609150,1975,0.09375461,-3.13299081
609150,1976,0.091267,-2.41555787
609150,1977,0.0676419,-1.94178891
609150,1978,0.06361416,-2.43261396
609150,1979,0.1632354,-2.58079801
609150,1980,0.20017451,-1.37480246
609150,1981,0.03450263,1.36554512
609150,1982,0.17056181,-0.81110213
609150,1983,0.06705123,-0.84602503
609150,1984,0.06994155,0.31036121
609150,1985,0.02973144,-1.1645618
611662,1951,0.24126325,2.56844394
611662,1952,0.34034269,3.98835999
611662,1953,0.12899161,2.61186923
611662,1954,0.18347978,1.89532652
611662,1955,0.19442898,2.82724916
611662,1956,0.25170273,6.6205217
611662,1957,0.18327828,3.5942591
611662,1958,0.16114708,2.75678237
611662,1959,0.17850779,3.19361238
611662,1960,0.27005155,5.14393298
611662,1961,0.29219006,4.25764107
611662,1962,0.30601756,4.38723865
611662,1963,0.20403135,3.12875562
611662,1964,0.27490821,3.80667398
611662,1965,0.29984055,4.86422949
611662,1966,0.19425444,3.92722413
611662,1967,0.14221562,0.75574701
611662,1968,0.11532956,1.1230794
611662,1969,0.17331375,1.34635546
611662,1970,0.20785203,-0.22902261
611662,1971,0.13404451,-0.29542423
611662,1972,0.10748921,0.31705316
611662,1973,0.12776999,0.13694588
611662,1974,0.16974854,0.07290704
611662,1975,0.2267126,-0.77429211
611662,1976,0.22738537,0.20779059
611662,1977,0.18747023,0.37317066
611662,1978,0.13623528,-0.56503147
611662,1979,0.14524122,-0.92165817
611662,1980,0.17420555,-0.801934
611662,1981,0.13496501,-0.63482096
611662,1982,0.12766761,-0.83305157
611662,1983,0.11097788,-0.72501094
611662,1984,0.12398627,-0.25150852
611662,1985,0.22121558,-0.56830322
620076,1951,0.39825513,1.52978953
620076,1952,0.21454148,2.98327658
620076,1953,0.27710923,7.35531003
620076,1954,0.23499335,2.21460582
620076,1955,0.32876796,7.86597369
620076,1956,0.39296978,6.22377031
620076,1957,0.23127502,1.59060061
620076,1958,0.18958899,1.20414503
620076,1959,0.3234282,3.78644223
620076,1960,0.38756923,17.65063945
620076,1961,0.23698299,11.15270226
620076,1962,0.25946138,12.62136245
620076,1963,0.34012752,6.54577712
620076,1964,0.19506243,7.33604127
620076,1965,0.3182283,8.44855152
620076,1966,0.4768538,23.30678612
620076,1967,0.25162385,7.35738969
620076,1968,0.24098017,9.5899976
620076,1969,0.25049985,9.53915588
620076,1970,0.21830118,7.63367316
